start_time,end_time,section,count,percentage
2018-11-05 13:00:00,2018-11-05 14:00:00,常兴路,33,50.0%
2018-11-05 13:00:00,2018-11-05 14:00:00,招商路(蛇口西段),25,41.0%
2018-11-05 13:00:00,2018-11-05 14:00:00,文心一路,11,84.6%
2018-11-05 13:00:00,2018-11-05 14:00:00,文心三路,8,66.7%
2018-11-05 13:00:00,2018-11-05 14:00:00,文心二路,16,53.3%
2018-11-05 13:00:00,2018-11-05 14:00:00,文心五路,11,78.6%
2018-11-05 13:00:00,2018-11-05 14:00:00,文心六路,46,79.3%
2018-11-05 13:00:00,2018-11-05 14:00:00,文心四路,23,95.8%
2018-11-05 13:00:00,2018-11-05 14:00:00,海德一道,32,62.7%
2018-11-05 13:00:00,2018-11-05 14:00:00,海德三道,33,71.7%
2018-11-05 13:00:00,2018-11-05 14:00:00,海德二道,35,83.3%
2018-11-05 13:00:00,2018-11-05 14:00:00,海德二道（南油段）,14,31.1%
2018-11-05 13:00:00,2018-11-05 14:00:00,海月路(东段),2,10.5%
2018-11-05 13:00:00,2018-11-05 14:00:00,登良路,18,62.1%
2018-11-05 13:00:00,2018-11-05 14:00:00,科技南一路,10,10.9%
2018-11-05 13:00:00,2018-11-05 14:00:00,科技南十二路,7,70.0%
2018-11-05 13:00:00,2018-11-05 14:00:00,科技南十路,13,44.8%
2018-11-05 13:00:00,2018-11-05 14:00:00,科技南路,27,31.0%
2018-11-05 13:00:00,2018-11-05 14:00:00,荔园路(蛇口东段),7,13.0%
2018-11-05 13:00:00,2018-11-05 14:00:00,荔园路(蛇口西段),15,21.4%
2018-11-05 13:00:00,2018-11-05 14:00:00,金世纪路,4,21.1%
2018-11-05 13:00:00,2018-11-05 14:00:00,高新南七道,6,14.6%
2018-11-05 13:00:00,2018-11-05 14:00:00,高新南三道,13,61.9%
2018-11-05 13:00:00,2018-11-05 14:00:00,高新南九道,11,42.3%
2018-11-05 13:00:00,2018-11-05 14:00:00,高新南五道,8,44.4%
2018-11-05 13:00:00,2018-11-05 14:00:00,高新南十一道,26,43.3%
2018-11-05 13:00:00,2018-11-05 14:00:00,高新南十道,11,15.1%
2018-11-05 13:00:00,2018-11-05 14:00:00,高新南四道,8,30.8%
2018-11-05 13:00:00,2018-11-05 14:00:00,高新南环路,51,21.3%
2018-11-05 13:00:00,2018-11-05 14:00:00,龙城路,7,22.6%
2018-11-05 14:00:00,2018-11-05 15:00:00,中心路(后海湾段),42,66.7%
2018-11-05 14:00:00,2018-11-05 15:00:00,创业路(南油段),9,12.5%
2018-11-05 14:00:00,2018-11-05 15:00:00,创业路(后海湾段),8,44.4%
2018-11-05 14:00:00,2018-11-05 15:00:00,创业路辅道,18,41.9%
2018-11-05 14:00:00,2018-11-05 15:00:00,华明路,2,66.7%
2018-11-05 14:00:00,2018-11-05 15:00:00,南头街,16,76.2%
2018-11-05 14:00:00,2018-11-05 15:00:00,南新路,7,30.4%
2018-11-05 14:00:00,2018-11-05 15:00:00,后海大道辅道(后海段),20,25.0%
2018-11-05 14:00:00,2018-11-05 15:00:00,四海路,9,16.4%
2018-11-05 14:00:00,2018-11-05 15:00:00,学府路(前海段),4,36.4%
2018-11-05 14:00:00,2018-11-05 15:00:00,工业九路,6,12.0%
2018-11-05 14:00:00,2018-11-05 15:00:00,常兴路,32,48.5%
2018-11-05 14:00:00,2018-11-05 15:00:00,招商路(蛇口西段),17,27.9%
2018-11-05 14:00:00,2018-11-05 15:00:00,文心一路,9,69.2%
2018-11-05 14:00:00,2018-11-05 15:00:00,文心三路,9,75.0%
2018-11-05 14:00:00,2018-11-05 15:00:00,文心二路,22,73.3%
2018-11-05 14:00:00,2018-11-05 15:00:00,文心五路,11,78.6%
2018-11-05 14:00:00,2018-11-05 15:00:00,文心六路,45,77.6%
2018-11-05 14:00:00,2018-11-05 15:00:00,文心四路,19,79.2%
2018-11-05 14:00:00,2018-11-05 15:00:00,海德一道,26,51.0%
2018-11-05 14:00:00,2018-11-05 15:00:00,海德三道,30,65.2%
2018-11-05 14:00:00,2018-11-05 15:00:00,海德二道,30,71.4%
2018-11-05 14:00:00,2018-11-05 15:00:00,海德二道（南油段）,15,33.3%
2018-11-05 14:00:00,2018-11-05 15:00:00,海月路(东段),3,15.8%
2018-11-05 14:00:00,2018-11-05 15:00:00,登良路,16,55.2%
2018-11-05 14:00:00,2018-11-05 15:00:00,科技南一路,11,12.0%
2018-11-05 14:00:00,2018-11-05 15:00:00,科技南十二路,8,80.0%
2018-11-05 14:00:00,2018-11-05 15:00:00,科技南十路,12,41.4%
2018-11-05 14:00:00,2018-11-05 15:00:00,科技南路,20,23.0%
2018-11-05 14:00:00,2018-11-05 15:00:00,荔园路(蛇口东段),21,38.9%
2018-11-05 14:00:00,2018-11-05 15:00:00,荔园路(蛇口西段),26,37.1%
2018-11-05 14:00:00,2018-11-05 15:00:00,金世纪路,4,21.1%
2018-11-05 14:00:00,2018-11-05 15:00:00,高新南七道,10,24.4%
2018-11-05 14:00:00,2018-11-05 15:00:00,高新南三道,13,61.9%
2018-11-05 14:00:00,2018-11-05 15:00:00,高新南九道,14,53.8%
2018-11-05 14:00:00,2018-11-05 15:00:00,高新南五道,7,38.9%
2018-11-05 14:00:00,2018-11-05 15:00:00,高新南十一道,17,28.3%
2018-11-05 14:00:00,2018-11-05 15:00:00,高新南十道,13,17.8%
2018-11-05 14:00:00,2018-11-05 15:00:00,高新南四道,10,38.5%
2018-11-05 14:00:00,2018-11-05 15:00:00,高新南环路,43,17.9%
2018-11-05 14:00:00,2018-11-05 15:00:00,龙城路,9,29.0%
2018-11-05 15:00:00,2018-11-05 16:00:00,中心路(后海湾段),52,82.5%
2018-11-05 15:00:00,2018-11-05 16:00:00,创业路(南油段),9,12.5%
2018-11-05 15:00:00,2018-11-05 16:00:00,创业路(后海湾段),8,44.4%
2018-11-05 15:00:00,2018-11-05 16:00:00,创业路辅道,21,48.8%
2018-11-05 15:00:00,2018-11-05 16:00:00,华明路,3,100.0%
2018-11-05 15:00:00,2018-11-05 16:00:00,南头街,15,71.4%
2018-11-05 15:00:00,2018-11-05 16:00:00,南新路,12,52.2%
2018-11-05 15:00:00,2018-11-05 16:00:00,后海大道辅道(后海段),21,26.3%
2018-11-05 15:00:00,2018-11-05 16:00:00,四海路,9,16.4%
2018-11-05 15:00:00,2018-11-05 16:00:00,学府路(前海段),7,63.6%
2018-11-05 15:00:00,2018-11-05 16:00:00,工业九路,11,22.0%
2018-11-05 15:00:00,2018-11-05 16:00:00,常兴路,38,57.6%
2018-11-05 15:00:00,2018-11-05 16:00:00,招商路(蛇口西段),23,37.7%
2018-11-05 15:00:00,2018-11-05 16:00:00,文心一路,8,61.5%
2018-11-05 15:00:00,2018-11-05 16:00:00,文心三路,9,75.0%
2018-11-05 15:00:00,2018-11-05 16:00:00,文心二路,21,70.0%
2018-11-05 15:00:00,2018-11-05 16:00:00,文心五路,11,78.6%
2018-11-05 15:00:00,2018-11-05 16:00:00,文心六路,44,75.9%
2018-11-05 15:00:00,2018-11-05 16:00:00,文心四路,23,95.8%
2018-11-05 15:00:00,2018-11-05 16:00:00,海德一道,24,47.1%
2018-11-05 15:00:00,2018-11-05 16:00:00,海德一道(后海湾段),4,15.4%
2018-11-05 15:00:00,2018-11-05 16:00:00,海德三道,33,71.7%
2018-11-05 15:00:00,2018-11-05 16:00:00,海德二道,31,73.8%
2018-11-05 15:00:00,2018-11-05 16:00:00,海德二道（南油段）,16,35.6%
2018-11-05 15:00:00,2018-11-05 16:00:00,海月路(东段),6,31.6%
2018-11-05 15:00:00,2018-11-05 16:00:00,登良路,20,69.0%
2018-11-05 15:00:00,2018-11-05 16:00:00,科技南一路,14,15.2%
2018-11-05 15:00:00,2018-11-05 16:00:00,科技南十二路,5,50.0%
2018-11-05 15:00:00,2018-11-05 16:00:00,科技南十路,11,37.9%
2018-11-05 15:00:00,2018-11-05 16:00:00,科技南路,21,24.1%
2018-11-05 15:00:00,2018-11-05 16:00:00,荔园路(蛇口东段),19,35.2%
2018-11-05 15:00:00,2018-11-05 16:00:00,荔园路(蛇口西段),31,44.3%
2018-11-05 15:00:00,2018-11-05 16:00:00,金世纪路,5,26.3%
2018-11-05 15:00:00,2018-11-05 16:00:00,高新南七道,14,34.1%
2018-11-05 15:00:00,2018-11-05 16:00:00,高新南三道,12,57.1%
2018-11-05 15:00:00,2018-11-05 16:00:00,高新南九道,15,57.7%
2018-11-05 15:00:00,2018-11-05 16:00:00,高新南五道,8,44.4%
2018-11-05 15:00:00,2018-11-05 16:00:00,高新南十一道,17,28.3%
2018-11-05 15:00:00,2018-11-05 16:00:00,高新南十道,15,20.5%
2018-11-05 15:00:00,2018-11-05 16:00:00,高新南四道,17,65.4%
2018-11-05 15:00:00,2018-11-05 16:00:00,高新南环路,58,24.2%
2018-11-05 15:00:00,2018-11-05 16:00:00,龙城路,8,25.8%
2018-11-05 16:00:00,2018-11-05 17:00:00,中心路(后海湾段),49,77.8%
2018-11-05 16:00:00,2018-11-05 17:00:00,创业路(南油段),12,16.7%
2018-11-05 16:00:00,2018-11-05 17:00:00,创业路(后海湾段),8,44.4%
2018-11-05 16:00:00,2018-11-05 17:00:00,创业路辅道,15,34.9%
2018-11-05 16:00:00,2018-11-05 17:00:00,华明路,1,33.3%
2018-11-05 16:00:00,2018-11-05 17:00:00,南头街,13,61.9%
2018-11-05 16:00:00,2018-11-05 17:00:00,南新路,13,56.5%
2018-11-05 16:00:00,2018-11-05 17:00:00,后海大道辅道(后海段),25,31.3%
2018-11-05 16:00:00,2018-11-05 17:00:00,后海大道辅道(蛇口北段),1,1.7%
2018-11-05 16:00:00,2018-11-05 17:00:00,四海路,13,23.6%
2018-11-05 16:00:00,2018-11-05 17:00:00,学府路(前海段),8,72.7%
2018-11-05 16:00:00,2018-11-05 17:00:00,工业九路,11,22.0%
2018-11-05 16:00:00,2018-11-05 17:00:00,常兴路,42,63.6%
2018-11-05 16:00:00,2018-11-05 17:00:00,招商路(蛇口西段),21,34.4%
2018-11-05 16:00:00,2018-11-05 17:00:00,文心一路,10,76.9%
2018-11-05 16:00:00,2018-11-05 17:00:00,文心三路,8,66.7%
2018-11-05 16:00:00,2018-11-05 17:00:00,文心二路,22,73.3%
2018-11-05 16:00:00,2018-11-05 17:00:00,文心五路,12,85.7%
2018-11-05 16:00:00,2018-11-05 17:00:00,文心六路,48,82.8%
2018-11-05 16:00:00,2018-11-05 17:00:00,文心四路,22,91.7%
2018-11-05 16:00:00,2018-11-05 17:00:00,海德一道,25,49.0%
2018-11-05 16:00:00,2018-11-05 17:00:00,海德一道(后海湾段),5,19.2%
2018-11-05 16:00:00,2018-11-05 17:00:00,海德三道,36,78.3%
2018-11-05 16:00:00,2018-11-05 17:00:00,海德二道,33,78.6%
2018-11-05 16:00:00,2018-11-05 17:00:00,海德二道（南油段）,18,40.0%
2018-11-05 16:00:00,2018-11-05 17:00:00,海月路(东段),7,36.8%
2018-11-05 16:00:00,2018-11-05 17:00:00,登良路,20,69.0%
2018-11-05 16:00:00,2018-11-05 17:00:00,科技南一路,16,17.4%
2018-11-05 16:00:00,2018-11-05 17:00:00,科技南十二路,7,70.0%
2018-11-05 16:00:00,2018-11-05 17:00:00,科技南十路,12,41.4%
2018-11-05 16:00:00,2018-11-05 17:00:00,科技南路,28,32.2%
2018-11-05 16:00:00,2018-11-05 17:00:00,荔园路(蛇口东段),27,50.0%
2018-11-05 16:00:00,2018-11-05 17:00:00,荔园路(蛇口西段),25,35.7%
2018-11-05 16:00:00,2018-11-05 17:00:00,金世纪路,9,47.4%
2018-11-05 16:00:00,2018-11-05 17:00:00,高新南七道,14,34.1%
2018-11-05 16:00:00,2018-11-05 17:00:00,高新南三道,12,57.1%
2018-11-05 16:00:00,2018-11-05 17:00:00,高新南九道,14,53.8%
2018-11-05 16:00:00,2018-11-05 17:00:00,高新南五道,9,50.0%
2018-11-05 16:00:00,2018-11-05 17:00:00,高新南十一道,14,23.3%
2018-11-05 16:00:00,2018-11-05 17:00:00,高新南十道,9,12.3%
2018-11-05 16:00:00,2018-11-05 17:00:00,高新南四道,18,69.2%
2018-11-05 16:00:00,2018-11-05 17:00:00,高新南环路,64,26.7%
2018-11-05 16:00:00,2018-11-05 17:00:00,龙城路,10,32.3%
2018-11-05 17:00:00,2018-11-05 18:00:00,中心路(后海湾段),43,68.3%
2018-11-05 17:00:00,2018-11-05 18:00:00,创业路(南油段),11,15.3%
2018-11-05 17:00:00,2018-11-05 18:00:00,创业路(后海湾段),6,33.3%
2018-11-05 17:00:00,2018-11-05 18:00:00,创业路辅道,16,37.2%
2018-11-05 17:00:00,2018-11-05 18:00:00,华明路,3,100.0%
2018-11-05 17:00:00,2018-11-05 18:00:00,南头街,15,71.4%
2018-11-05 17:00:00,2018-11-05 18:00:00,南新路,11,47.8%
2018-11-05 17:00:00,2018-11-05 18:00:00,后海大道辅道(后海段),22,27.5%
2018-11-05 17:00:00,2018-11-05 18:00:00,四海路,9,16.4%
2018-11-05 17:00:00,2018-11-05 18:00:00,学府路(前海段),4,36.4%
2018-11-05 17:00:00,2018-11-05 18:00:00,工业九路,19,38.0%
2018-11-05 17:00:00,2018-11-05 18:00:00,常兴路,45,68.2%
2018-11-05 17:00:00,2018-11-05 18:00:00,招商路(蛇口西段),13,21.3%
2018-11-05 17:00:00,2018-11-05 18:00:00,文心一路,12,92.3%
2018-11-05 17:00:00,2018-11-05 18:00:00,文心三路,6,50.0%
2018-11-05 17:00:00,2018-11-05 18:00:00,文心二路,25,83.3%
2018-11-05 17:00:00,2018-11-05 18:00:00,文心五路,12,85.7%
2018-11-05 17:00:00,2018-11-05 18:00:00,文心六路,43,74.1%
2018-11-05 17:00:00,2018-11-05 18:00:00,文心四路,20,83.3%
2018-11-05 17:00:00,2018-11-05 18:00:00,海德一道,24,47.1%
2018-11-05 17:00:00,2018-11-05 18:00:00,海德一道(后海湾段),3,11.5%
2018-11-05 17:00:00,2018-11-05 18:00:00,海德三道,33,71.7%
2018-11-05 17:00:00,2018-11-05 18:00:00,海德二道,33,78.6%
2018-11-05 17:00:00,2018-11-05 18:00:00,海德二道（南油段）,14,31.1%
2018-11-05 17:00:00,2018-11-05 18:00:00,海月路(东段),7,36.8%
2018-11-05 17:00:00,2018-11-05 18:00:00,登良路,22,75.9%
2018-11-05 17:00:00,2018-11-05 18:00:00,科技南一路,15,16.3%
2018-11-05 17:00:00,2018-11-05 18:00:00,科技南十二路,4,40.0%
2018-11-05 17:00:00,2018-11-05 18:00:00,科技南十路,14,48.3%
2018-11-05 17:00:00,2018-11-05 18:00:00,科技南路,33,37.9%
2018-11-05 17:00:00,2018-11-05 18:00:00,荔园路(蛇口东段),19,35.2%
2018-11-05 17:00:00,2018-11-05 18:00:00,荔园路(蛇口西段),26,37.1%
2018-11-05 17:00:00,2018-11-05 18:00:00,金世纪路,14,73.7%
2018-11-05 17:00:00,2018-11-05 18:00:00,高新南七道,9,22.0%
2018-11-05 17:00:00,2018-11-05 18:00:00,高新南三道,8,38.1%
2018-11-05 17:00:00,2018-11-05 18:00:00,高新南九道,9,34.6%
2018-11-05 17:00:00,2018-11-05 18:00:00,高新南五道,7,38.9%
2018-11-05 17:00:00,2018-11-05 18:00:00,高新南十一道,14,23.3%
2018-11-05 17:00:00,2018-11-05 18:00:00,高新南十道,6,8.2%
2018-11-05 17:00:00,2018-11-05 18:00:00,高新南四道,12,46.2%
2018-11-05 17:00:00,2018-11-05 18:00:00,高新南环路,56,23.3%
2018-11-05 17:00:00,2018-11-05 18:00:00,龙城路,7,22.6%
2018-11-05 18:00:00,2018-11-05 19:00:00,中心路(后海湾段),40,63.5%
2018-11-05 18:00:00,2018-11-05 19:00:00,创业路(南油段),19,26.4%
2018-11-05 18:00:00,2018-11-05 19:00:00,创业路(后海湾段),5,27.8%
2018-11-05 18:00:00,2018-11-05 19:00:00,创业路辅道,15,34.9%
2018-11-05 18:00:00,2018-11-05 19:00:00,华明路,2,66.7%
2018-11-05 18:00:00,2018-11-05 19:00:00,南头街,21,100.0%
2018-11-05 18:00:00,2018-11-05 19:00:00,南新路,7,30.4%
2018-11-05 18:00:00,2018-11-05 19:00:00,后海大道辅道(后海段),29,36.3%
2018-11-05 18:00:00,2018-11-05 19:00:00,后海大道辅道(蛇口北段),3,5.2%
2018-11-05 18:00:00,2018-11-05 19:00:00,四海路,19,34.5%
2018-11-05 18:00:00,2018-11-05 19:00:00,学府路(前海段),6,54.5%
2018-11-05 18:00:00,2018-11-05 19:00:00,工业九路,16,32.0%
2018-11-05 18:00:00,2018-11-05 19:00:00,常兴路,39,59.1%
2018-11-05 18:00:00,2018-11-05 19:00:00,招商路(蛇口西段),17,27.9%
2018-11-05 18:00:00,2018-11-05 19:00:00,文心一路,12,92.3%
2018-11-05 18:00:00,2018-11-05 19:00:00,文心三路,7,58.3%
2018-11-05 18:00:00,2018-11-05 19:00:00,文心二路,23,76.7%
2018-11-05 18:00:00,2018-11-05 19:00:00,文心五路,11,78.6%
2018-11-05 18:00:00,2018-11-05 19:00:00,文心六路,46,79.3%
2018-11-05 18:00:00,2018-11-05 19:00:00,文心四路,20,83.3%
2018-11-05 18:00:00,2018-11-05 19:00:00,海德一道,32,62.7%
2018-11-05 18:00:00,2018-11-05 19:00:00,海德一道(后海湾段),2,7.7%
2018-11-05 18:00:00,2018-11-05 19:00:00,海德三道,32,69.6%
2018-11-05 18:00:00,2018-11-05 19:00:00,海德二道,32,76.2%
2018-11-05 18:00:00,2018-11-05 19:00:00,海德二道（南油段）,17,37.8%
2018-11-05 18:00:00,2018-11-05 19:00:00,海月路(东段),4,21.1%
2018-11-05 18:00:00,2018-11-05 19:00:00,登良路,19,65.5%
2018-11-05 18:00:00,2018-11-05 19:00:00,科技南一路,11,12.0%
2018-11-05 18:00:00,2018-11-05 19:00:00,科技南十二路,4,40.0%
2018-11-05 18:00:00,2018-11-05 19:00:00,科技南十路,13,44.8%
2018-11-05 18:00:00,2018-11-05 19:00:00,科技南路,30,34.5%
2018-11-05 18:00:00,2018-11-05 19:00:00,荔园路(蛇口东段),15,27.8%
2018-11-05 18:00:00,2018-11-05 19:00:00,荔园路(蛇口西段),16,22.9%
2018-11-05 18:00:00,2018-11-05 19:00:00,金世纪路,10,52.6%
2018-11-05 18:00:00,2018-11-05 19:00:00,高新南七道,5,12.2%
2018-11-05 18:00:00,2018-11-05 19:00:00,高新南三道,6,28.6%
2018-11-05 18:00:00,2018-11-05 19:00:00,高新南九道,12,46.2%
2018-11-05 18:00:00,2018-11-05 19:00:00,高新南五道,1,5.6%
2018-11-05 18:00:00,2018-11-05 19:00:00,高新南十一道,23,38.3%
2018-11-05 18:00:00,2018-11-05 19:00:00,高新南十道,11,15.1%
2018-11-05 18:00:00,2018-11-05 19:00:00,高新南四道,9,34.6%
2018-11-05 18:00:00,2018-11-05 19:00:00,高新南环路,50,20.8%
2018-11-05 18:00:00,2018-11-05 19:00:00,龙城路,5,16.1%
2018-11-05 19:00:00,2018-11-05 20:00:00,中心路(后海湾段),37,58.7%
2018-11-05 19:00:00,2018-11-05 20:00:00,创业路(南油段),42,58.3%
2018-11-05 19:00:00,2018-11-05 20:00:00,创业路(后海湾段),4,22.2%
2018-11-05 19:00:00,2018-11-05 20:00:00,创业路辅道,36,83.7%
2018-11-05 19:00:00,2018-11-05 20:00:00,华明路,1,33.3%
2018-11-05 19:00:00,2018-11-05 20:00:00,南头街,17,81.0%
2018-11-05 19:00:00,2018-11-05 20:00:00,南新路,7,30.4%
2018-11-05 19:00:00,2018-11-05 20:00:00,后海大道辅道(后海段),26,32.5%
2018-11-05 19:00:00,2018-11-05 20:00:00,后海大道辅道(蛇口北段),13,22.4%
2018-11-05 19:00:00,2018-11-05 20:00:00,四海路,39,70.9%
2018-11-05 19:00:00,2018-11-05 20:00:00,学府路(前海段),8,72.7%
2018-11-05 19:00:00,2018-11-05 20:00:00,工业九路,35,70.0%
2018-11-05 19:00:00,2018-11-05 20:00:00,常兴路,34,51.5%
2018-11-05 19:00:00,2018-11-05 20:00:00,招商路(蛇口西段),29,47.5%
2018-11-05 19:00:00,2018-11-05 20:00:00,文心一路,12,92.3%
2018-11-05 19:00:00,2018-11-05 20:00:00,文心三路,9,75.0%
2018-11-05 19:00:00,2018-11-05 20:00:00,文心二路,27,90.0%
2018-11-05 19:00:00,2018-11-05 20:00:00,文心五路,12,85.7%
2018-11-05 19:00:00,2018-11-05 20:00:00,文心六路,48,82.8%
2018-11-05 19:00:00,2018-11-05 20:00:00,文心四路,21,87.5%
2018-11-05 19:00:00,2018-11-05 20:00:00,海德一道,43,84.3%
2018-11-05 19:00:00,2018-11-05 20:00:00,海德一道(后海湾段),1,3.8%
2018-11-05 19:00:00,2018-11-05 20:00:00,海德三道,31,67.4%
2018-11-05 19:00:00,2018-11-05 20:00:00,海德二道,34,81.0%
2018-11-05 19:00:00,2018-11-05 20:00:00,海德二道（南油段）,16,35.6%
2018-11-05 19:00:00,2018-11-05 20:00:00,海月路(东段),5,26.3%
2018-11-05 19:00:00,2018-11-05 20:00:00,登良路,24,82.8%
2018-11-05 19:00:00,2018-11-05 20:00:00,科技南一路,8,8.7%
2018-11-05 19:00:00,2018-11-05 20:00:00,科技南十二路,7,70.0%
2018-11-05 19:00:00,2018-11-05 20:00:00,科技南十路,7,24.1%
2018-11-05 19:00:00,2018-11-05 20:00:00,科技南路,31,35.6%
2018-11-05 19:00:00,2018-11-05 20:00:00,荔园路(蛇口东段),27,50.0%
2018-11-05 19:00:00,2018-11-05 20:00:00,荔园路(蛇口西段),10,14.3%
2018-11-05 19:00:00,2018-11-05 20:00:00,金世纪路,10,52.6%
2018-11-05 19:00:00,2018-11-05 20:00:00,高新南七道,4,9.8%
2018-11-05 19:00:00,2018-11-05 20:00:00,高新南三道,9,42.9%
2018-11-05 19:00:00,2018-11-05 20:00:00,高新南九道,8,30.8%
2018-11-05 19:00:00,2018-11-05 20:00:00,高新南五道,1,5.6%
2018-11-05 19:00:00,2018-11-05 20:00:00,高新南十一道,24,40.0%
2018-11-05 19:00:00,2018-11-05 20:00:00,高新南十道,15,20.5%
2018-11-05 19:00:00,2018-11-05 20:00:00,高新南四道,12,46.2%
2018-11-05 19:00:00,2018-11-05 20:00:00,高新南环路,37,15.4%
2018-11-05 19:00:00,2018-11-05 20:00:00,龙城路,15,48.4%
2018-11-05 20:00:00,2018-11-05 21:00:00,中心路(后海湾段),25,39.7%
2018-11-05 20:00:00,2018-11-05 21:00:00,创业路(南油段),36,50.0%
2018-11-05 20:00:00,2018-11-05 21:00:00,创业路(后海湾段),1,5.6%
2018-11-05 20:00:00,2018-11-05 21:00:00,创业路辅道,31,72.1%
2018-11-05 20:00:00,2018-11-05 21:00:00,华明路,1,33.3%
2018-11-05 20:00:00,2018-11-05 21:00:00,南头街,11,52.4%
2018-11-05 20:00:00,2018-11-05 21:00:00,南新路,4,17.4%
2018-11-05 20:00:00,2018-11-05 21:00:00,后海大道辅道(后海段),20,25.0%
2018-11-05 20:00:00,2018-11-05 21:00:00,后海大道辅道(蛇口北段),10,17.2%
2018-11-05 20:00:00,2018-11-05 21:00:00,四海路,34,61.8%
2018-11-05 20:00:00,2018-11-05 21:00:00,学府路(前海段),6,54.5%
2018-11-05 20:00:00,2018-11-05 21:00:00,工业九路,30,60.0%
2018-11-05 20:00:00,2018-11-05 21:00:00,常兴路,24,36.4%
2018-11-05 20:00:00,2018-11-05 21:00:00,招商路(蛇口西段),17,27.9%
2018-11-05 20:00:00,2018-11-05 21:00:00,文心一路,8,61.5%
2018-11-05 20:00:00,2018-11-05 21:00:00,文心三路,6,50.0%
2018-11-05 20:00:00,2018-11-05 21:00:00,文心二路,20,66.7%
2018-11-05 20:00:00,2018-11-05 21:00:00,文心五路,10,71.4%
2018-11-05 20:00:00,2018-11-05 21:00:00,文心六路,38,65.5%
2018-11-05 20:00:00,2018-11-05 21:00:00,文心四路,15,62.5%
2018-11-05 20:00:00,2018-11-05 21:00:00,海德一道,30,58.8%
2018-11-05 20:00:00,2018-11-05 21:00:00,海德三道,23,50.0%
2018-11-05 20:00:00,2018-11-05 21:00:00,海德二道,29,69.0%
2018-11-05 20:00:00,2018-11-05 21:00:00,海德二道（南油段）,10,22.2%
2018-11-05 20:00:00,2018-11-05 21:00:00,海月路(东段),4,21.1%
2018-11-05 20:00:00,2018-11-05 21:00:00,登良路,17,58.6%
2018-11-05 20:00:00,2018-11-05 21:00:00,科技南一路,6,6.5%
2018-11-05 20:00:00,2018-11-05 21:00:00,科技南十二路,5,50.0%
2018-11-05 20:00:00,2018-11-05 21:00:00,科技南十路,2,6.9%
2018-11-05 20:00:00,2018-11-05 21:00:00,科技南路,18,20.7%
2018-11-05 20:00:00,2018-11-05 21:00:00,荔园路(蛇口东段),18,33.3%
2018-11-05 20:00:00,2018-11-05 21:00:00,荔园路(蛇口西段),9,12.9%
2018-11-05 20:00:00,2018-11-05 21:00:00,金世纪路,10,52.6%
2018-11-05 20:00:00,2018-11-05 21:00:00,高新南七道,4,9.8%
2018-11-05 20:00:00,2018-11-05 21:00:00,高新南三道,2,9.5%
2018-11-05 20:00:00,2018-11-05 21:00:00,高新南九道,3,11.5%
2018-11-05 20:00:00,2018-11-05 21:00:00,高新南十一道,13,21.7%
2018-11-05 20:00:00,2018-11-05 21:00:00,高新南十道,10,13.7%
2018-11-05 20:00:00,2018-11-05 21:00:00,高新南四道,8,30.8%
2018-11-05 20:00:00,2018-11-05 21:00:00,高新南环路,21,8.8%
2018-11-05 20:00:00,2018-11-05 21:00:00,龙城路,10,32.3%
2018-11-06 07:00:00,2018-11-06 08:00:00,中心路(后海湾段),5,7.9%
2018-11-06 07:00:00,2018-11-06 08:00:00,创业路(南油段),20,27.8%
2018-11-06 07:00:00,2018-11-06 08:00:00,创业路辅道,12,27.9%
2018-11-06 07:00:00,2018-11-06 08:00:00,南头街,7,33.3%
2018-11-06 07:00:00,2018-11-06 08:00:00,南新路,2,8.7%
2018-11-06 07:00:00,2018-11-06 08:00:00,后海大道辅道(后海段),16,20.0%
2018-11-06 07:00:00,2018-11-06 08:00:00,后海大道辅道(蛇口北段),10,17.2%
2018-11-06 07:00:00,2018-11-06 08:00:00,四海路,12,21.8%
2018-11-06 07:00:00,2018-11-06 08:00:00,学府路(前海段),2,18.2%
2018-11-06 07:00:00,2018-11-06 08:00:00,工业九路,14,28.0%
2018-11-06 07:00:00,2018-11-06 08:00:00,常兴路,29,43.9%
2018-11-06 07:00:00,2018-11-06 08:00:00,招商路(蛇口西段),8,13.1%
2018-11-06 07:00:00,2018-11-06 08:00:00,文心一路,7,53.8%
2018-11-06 07:00:00,2018-11-06 08:00:00,文心三路,2,16.7%
2018-11-06 07:00:00,2018-11-06 08:00:00,文心二路,5,16.7%
